MONDO Disease id	Disease name	Parent MONDO id	Parent name
mondo:0003634	proteinuria	mondo:0002118	urinary system disease
mondo:0005124	leprosy	mondo:0005550	infectious disease
mondo:0005070	neoplasm \(disease\)		
mondo:0008344	pulmonary edema of mountaineers\, susceptibility to		
mondo:0010079	Canavan disease	mondo:0005066	metabolic disease
mondo:0010079	Canavan disease	mondo:0005071	nervous system disorder
mondo:0005312	pouchitis	mondo:0004335	digestive system disease
mondo:0001185	dissociative amnesia	mondo:0002025	psychiatric disorder
mondo:0001185	dissociative amnesia	mondo:0005071	nervous system disorder
mondo:0010019	secretory component deficiency	mondo:0005046	immune system disease
mondo:0010019	secretory component deficiency	mondo:0005570	hematologic disease
mondo:0004795	otitis externa	mondo:0005550	infectious disease
mondo:0004795	otitis externa	mondo:0024623	otorhinolaryngologic disease
mondo:0004795	otitis externa	mondo:0021166	inflammatory disease
mondo:0006716	coronary thrombosis	mondo:0004995	cardiovascular disease
mondo:0002909	hyperglycemia	mondo:0005066	metabolic disease
mondo:0004766	status asthmaticus	mondo:0005087	respiratory system disease
mondo:0002409	auditory system disease		
mondo:0004608	oropharynx cancer	mondo:0004335	digestive system disease
mondo:0004608	oropharynx cancer	mondo:0004992	cancer
mondo:0004608	oropharynx cancer	mondo:0024623	otorhinolaryngologic disease
mondo:0004608	oropharynx cancer	mondo:0005087	respiratory system disease
mondo:0009245	Friedreich ataxia		
mondo:0001838	acute gonococcal prostatitis	mondo:0005550	infectious disease
mondo:0001838	acute gonococcal prostatitis	mondo:0021166	inflammatory disease
mondo:0005719	Coronavinae infectious disease	mondo:0005550	infectious disease
mondo:0000608	familial juvenile hyperuricemic nephropathy	mondo:0002118	urinary system disease
mondo:0003715	bladder urachal carcinoma	mondo:0004992	cancer
mondo:0003715	bladder urachal carcinoma	mondo:0002118	urinary system disease
mondo:0018544	X\-linked adrenoleukodystrophy	mondo:0002025	psychiatric disorder
mondo:0018544	X\-linked adrenoleukodystrophy	mondo:0005066	metabolic disease
mondo:0018544	X\-linked adrenoleukodystrophy	mondo:0005151	endocrine system disease
mondo:0018544	X\-linked adrenoleukodystrophy	mondo:0005071	nervous system disorder
mondo:0025096	malignant catarrh	mondo:0005550	infectious disease
mondo:0003799	conjunctivitis \(disease\)	mondo:0021166	inflammatory disease
mondo:0018824	pyoderma gangrenosum	mondo:0003900	connective tissue disease
mondo:0018824	pyoderma gangrenosum	mondo:0002081	musculoskeletal system disease
mondo:0018824	pyoderma gangrenosum	mondo:0002051	integumentary system disease
mondo:0018824	pyoderma gangrenosum	mondo:0005046	immune system disease
mondo:0018824	pyoderma gangrenosum	mondo:0021166	inflammatory disease
mondo:0042980	Westphal disease	mondo:0005071	nervous system disorder
mondo:0042980	Westphal disease	mondo:0002025	psychiatric disorder
mondo:0042980	Westphal disease	mondo:0005066	metabolic disease
mondo:0042980	Westphal disease	mondo:0002081	musculoskeletal system disease
mondo:0005302	attention deficit hyperactivity disorder\, inattentive type	mondo:0002025	psychiatric disorder
mondo:0005302	attention deficit hyperactivity disorder\, inattentive type	mondo:0005071	nervous system disorder
mondo:0005531	morphine dependence	mondo:0002025	psychiatric disorder
mondo:0005531	morphine dependence	mondo:0005071	nervous system disorder
mondo:0015075	thyroid gland carcinoma	mondo:0004992	cancer
mondo:0015075	thyroid gland carcinoma	mondo:0005151	endocrine system disease
mondo:0002501	brain glioblastoma	mondo:0004992	cancer
mondo:0002501	brain glioblastoma	mondo:0005071	nervous system disorder
mondo:0006721	de Quervain disease	mondo:0003900	connective tissue disease
mondo:0006721	de Quervain disease	mondo:0002081	musculoskeletal system disease
mondo:0017366	hereditary pheochromocytoma\-paraganglioma	mondo:0005151	endocrine system disease
mondo:0004844	oral mucosa leukoplakia		
mondo:0013577	Lipedema \(disease\)	mondo:0002051	integumentary system disease
mondo:0002806	bronchogenic carcinoma	mondo:0004992	cancer
mondo:0002806	bronchogenic carcinoma	mondo:0005087	respiratory system disease
mondo:0006723	denture stomatitis	mondo:0021166	inflammatory disease
mondo:0016730	gangliocytoma	mondo:0005071	nervous system disorder
mondo:0002771	pulmonary fibrosis	mondo:0005087	respiratory system disease
mondo:0003150	male reproductive system disease		
mondo:0011847	migraine without aura	mondo:0004995	cardiovascular disease
mondo:0011847	migraine without aura	mondo:0005071	nervous system disorder
mondo:0006350	papillary transitional cell carcinoma	mondo:0004992	cancer
mondo:0007015	viral meningitis	mondo:0005550	infectious disease
mondo:0007015	viral meningitis	mondo:0005071	nervous system disorder
mondo:0007015	viral meningitis	mondo:0021166	inflammatory disease
mondo:0011057	cerebrovascular disorder	mondo:0004995	cardiovascular disease
mondo:0011057	cerebrovascular disorder	mondo:0005071	nervous system disorder
mondo:0004907	alopecia	mondo:0002051	integumentary system disease
mondo:0011724	encephalopathy due to GLUT1 deficiency	mondo:0005066	metabolic disease
mondo:0011724	encephalopathy due to GLUT1 deficiency	mondo:0005071	nervous system disorder
mondo:0004425	hyperthyroidism	mondo:0005151	endocrine system disease
mondo:0006684	brain edema	mondo:0005071	nervous system disorder
mondo:0006026	urinary bladder disease	mondo:0002118	urinary system disease
mondo:0021091	papillary cystadenoma		
mondo:0001150	hydrocephalus	mondo:0005071	nervous system disorder
mondo:0005881	oligohydramnios \(disease\)		
mondo:0000497	pyometritis	mondo:0021166	inflammatory disease
mondo:0006816	arthropathy	mondo:0003900	connective tissue disease
mondo:0006816	arthropathy	mondo:0002081	musculoskeletal system disease
mondo:0020066	Ehlers\-Danlos syndrome	mondo:0002051	integumentary system disease
mondo:0020066	Ehlers\-Danlos syndrome	mondo:0003900	connective tissue disease
mondo:0020066	Ehlers\-Danlos syndrome	mondo:0002081	musculoskeletal system disease
mondo:0021681	sexually transmitted disease	mondo:0005550	infectious disease
mondo:0016532	Lennox\-Gastaut syndrome	mondo:0005066	metabolic disease
mondo:0016532	Lennox\-Gastaut syndrome	mondo:0005071	nervous system disorder
mondo:0004242	active peptic ulcer disease	mondo:0004335	digestive system disease
mondo:0004242	active peptic ulcer disease	mondo:0021178	injury
mondo:0016075	filariasis	mondo:0005550	infectious disease
mondo:0017775	melioidosis	mondo:0005550	infectious disease
mondo:0021948	cutaneous tuberculosis	mondo:0002051	integumentary system disease
mondo:0021948	cutaneous tuberculosis	mondo:0005550	infectious disease
mondo:0025489	enzootic bovine leukosis	mondo:0005046	immune system disease
mondo:0025489	enzootic bovine leukosis	mondo:0002081	musculoskeletal system disease
mondo:0025489	enzootic bovine leukosis	mondo:0005570	hematologic disease
mondo:0017958	magic syndrome	mondo:0002081	musculoskeletal system disease
mondo:0017958	magic syndrome	mondo:0003900	connective tissue disease
mondo:0017958	magic syndrome	mondo:0005046	immune system disease
mondo:0001155	gastrojejunal ulcer	mondo:0004335	digestive system disease
mondo:0001155	gastrojejunal ulcer	mondo:0021178	injury
mondo:0008860	beta\-aminoisobutyric acid\, urinary excretion of		
mondo:0007899	lichen sclerosus et atrophicus	mondo:0002051	integumentary system disease
mondo:0007899	lichen sclerosus et atrophicus	mondo:0021166	inflammatory disease
mondo:0010200	Wilson disease	mondo:0005066	metabolic disease
mondo:0010200	Wilson disease	mondo:0002118	urinary system disease
mondo:0010200	Wilson disease	mondo:0005071	nervous system disorder
mondo:0005976	syphilis	mondo:0005550	infectious disease
mondo:0005915	pityriasis versicolor	mondo:0005550	infectious disease
mondo:0005915	pityriasis versicolor	mondo:0002051	integumentary system disease
mondo:0005915	pityriasis versicolor	mondo:0021166	inflammatory disease
mondo:0025028	vesicular stomatitis	mondo:0005550	infectious disease
mondo:0025028	vesicular stomatitis	mondo:0021166	inflammatory disease
mondo:0018087	viral hemorrhagic fever	mondo:0005550	infectious disease
mondo:0011505	familial hypobetalipoproteinemia 2	mondo:0005066	metabolic disease
mondo:0009637	inborn mitochondrial myopathy	mondo:0005066	metabolic disease
mondo:0009637	inborn mitochondrial myopathy	mondo:0002081	musculoskeletal system disease
mondo:0000595	sexual and gender identity disorders	mondo:0002025	psychiatric disorder
mondo:0000595	sexual and gender identity disorders	mondo:0005071	nervous system disorder
mondo:0020283	uveitis \(disease\)	mondo:0021166	inflammatory disease
mondo:0042967	rheumatic disease of mitral valve	mondo:0002081	musculoskeletal system disease
mondo:0042967	rheumatic disease of mitral valve	mondo:0003900	connective tissue disease
mondo:0042967	rheumatic disease of mitral valve	mondo:0004995	cardiovascular disease
mondo:0042967	rheumatic disease of mitral valve	mondo:0005046	immune system disease
mondo:0005910	phagocyte bactericidal dysfunction	mondo:0005046	immune system disease
mondo:0005910	phagocyte bactericidal dysfunction	mondo:0005570	hematologic disease
mondo:0006052	pulmonary tuberculosis	mondo:0005087	respiratory system disease
mondo:0006052	pulmonary tuberculosis	mondo:0005550	infectious disease
mondo:0005917	placenta disease		
mondo:0001326	dental pulp necrosis	mondo:0003900	connective tissue disease
mondo:0001326	dental pulp necrosis	mondo:0002081	musculoskeletal system disease
mondo:0006757	extrahepatic cholestasis	mondo:0004335	digestive system disease
mondo:0006757	extrahepatic cholestasis	mondo:0005151	endocrine system disease
mondo:0001078	tropical sprue	mondo:0004335	digestive system disease
mondo:0005134	experimental autoimmune encephalomyelitis	mondo:0005071	nervous system disorder
mondo:0005134	experimental autoimmune encephalomyelitis	mondo:0021166	inflammatory disease
mondo:0005134	experimental autoimmune encephalomyelitis	mondo:0005046	immune system disease
mondo:0007070	adiposis dolorosa	mondo:0002051	integumentary system disease
mondo:0007070	adiposis dolorosa	mondo:0003900	connective tissue disease
mondo:0007070	adiposis dolorosa	mondo:0002081	musculoskeletal system disease
mondo:0005114	pneumococcal infection	mondo:0005550	infectious disease
mondo:0001045	intestinal atresia \(disease\)	mondo:0004335	digestive system disease
mondo:0005399	venous thromboembolism	mondo:0004995	cardiovascular disease
mondo:0008642	VACTERL/vater association	mondo:0004335	digestive system disease
mondo:0001754	eclampsia	mondo:0004995	cardiovascular disease
mondo:0001754	eclampsia	mondo:0002118	urinary system disease
mondo:0005995	trichostrongylosis	mondo:0005550	infectious disease
mondo:0005697	cerebral toxoplasmosis	mondo:0005550	infectious disease
mondo:0005697	cerebral toxoplasmosis	mondo:0005046	immune system disease
mondo:0002356	pancreas disease	mondo:0004335	digestive system disease
mondo:0002356	pancreas disease	mondo:0005151	endocrine system disease
mondo:0004631	tongue cancer	mondo:0004335	digestive system disease
mondo:0004631	tongue cancer	mondo:0004992	cancer
mondo:0004631	tongue cancer	mondo:0005071	nervous system disorder
mondo:0005913	phlebotomus fever	mondo:0005550	infectious disease
mondo:0027026	Buschke Lowenstein tumor	mondo:0004992	cancer
mondo:0027026	Buschke Lowenstein tumor	mondo:0005550	infectious disease
mondo:0001761	favism	mondo:0005066	metabolic disease
mondo:0002971	amelanotic melanoma	mondo:0004335	digestive system disease
mondo:0002971	amelanotic melanoma	mondo:0005550	infectious disease
mondo:0002971	amelanotic melanoma	mondo:0005151	endocrine system disease
mondo:0002971	amelanotic melanoma	mondo:0021166	inflammatory disease
mondo:0004646	decubitus ulcer	mondo:0002051	integumentary system disease
mondo:0002497	food allergy		
mondo:0009410	Addison disease		
mondo:0002968	lymphocele	mondo:0005046	immune system disease
mondo:0000950	asthenopia		
mondo:0004987	urinary bladder neoplasm	mondo:0002118	urinary system disease
mondo:0006865	necrotizing ulcerative gingivitis	mondo:0002081	musculoskeletal system disease
mondo:0006865	necrotizing ulcerative gingivitis	mondo:0021166	inflammatory disease
mondo:0008638	varicose disease	mondo:0004995	cardiovascular disease
mondo:0005275	lung disease	mondo:0005087	respiratory system disease
mondo:0001616	lobomycosis	mondo:0005550	infectious disease
mondo:0005554	rheumatologic disorder	mondo:0002081	musculoskeletal system disease
mondo:0005554	rheumatologic disorder	mondo:0003900	connective tissue disease
mondo:0005554	rheumatologic disorder	mondo:0005046	immune system disease
mondo:0015200	anisakiasis	mondo:0004335	digestive system disease
mondo:0015200	anisakiasis	mondo:0005550	infectious disease
mondo:0024912	cat disease		
mondo:0100062	developmental and epileptic encephalopathy	mondo:0005066	metabolic disease
mondo:0100062	developmental and epileptic encephalopathy	mondo:0005071	nervous system disorder
mondo:0024343	pityriasis simplex	mondo:0002051	integumentary system disease
mondo:0005492	urticaria \(disease\)	mondo:0002051	integumentary system disease
mondo:0005492	urticaria \(disease\)	mondo:0021166	inflammatory disease
mondo:0002123	calcinosis	mondo:0005066	metabolic disease
mondo:0024619	central nervous system infectious disorder	mondo:0005071	nervous system disorder
mondo:0024619	central nervous system infectious disorder	mondo:0005550	infectious disease
mondo:0001531	blood coagulation disease	mondo:0005570	hematologic disease
mondo:0007008	uremia	mondo:0002118	urinary system disease
mondo:0001449	lymphocytic choriomeningitis	mondo:0005550	infectious disease
mondo:0001449	lymphocytic choriomeningitis	mondo:0005071	nervous system disorder
mondo:0001449	lymphocytic choriomeningitis	mondo:0021166	inflammatory disease
mondo:0019083	Leigh syndrome with cardiomyopathy	mondo:0005071	nervous system disorder
mondo:0019083	Leigh syndrome with cardiomyopathy	mondo:0004995	cardiovascular disease
mondo:0019083	Leigh syndrome with cardiomyopathy	mondo:0005066	metabolic disease
mondo:0019083	Leigh syndrome with cardiomyopathy	mondo:0002081	musculoskeletal system disease
mondo:0005135	parasitic infection	mondo:0005550	infectious disease
mondo:0005219	breast fibrocystic disease	mondo:0002657	breast disease
mondo:0005303	drug dependence	mondo:0002025	psychiatric disorder
mondo:0005303	drug dependence	mondo:0005071	nervous system disorder
mondo:0001498	varicocele	mondo:0004995	cardiovascular disease
mondo:0001590	quadriplegia	mondo:0005071	nervous system disorder
mondo:0020989	hereditary persistence of fetal hemoglobin	mondo:0005570	hematologic disease
mondo:0009172	enterocolitis \(disease\)		
mondo:0020500	Marburg hemorrhagic fever	mondo:0005550	infectious disease
mondo:0005895	paragonimiasis	mondo:0005550	infectious disease
mondo:0025420	gastroenteritis\, transmissible\, of swine	mondo:0005550	infectious disease
mondo:0002268	dyspepsia	mondo:0004335	digestive system disease
mondo:0016218	Guillain\-Barre syndrome	mondo:0005071	nervous system disorder
mondo:0016218	Guillain\-Barre syndrome	mondo:0005046	immune system disease
mondo:0011022	Potocki\-Shaffer syndrome		
mondo:0000837	bone resorption disease	mondo:0003900	connective tissue disease
